package_name,banned_versions,severity,weekly_downloads,first_detected,patient_zero,description,attack_vector,priority
@oku-ui/focus-scope,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/focus-scope,postinstall script,3
@oku-ui/hover-card,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/hover-card,postinstall script,3
@oku-ui/label,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/label,postinstall script,3
@oku-ui/menu,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/menu,postinstall script,3
@oku-ui/motion,0.4.4,medium,1000,2025-09-15,false,Compromised package: @oku-ui/motion,postinstall script,3
@oku-ui/motion-nuxt,0.2.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/motion-nuxt,postinstall script,3
@oku-ui/popover,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/popover,postinstall script,3
@oku-ui/popper,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/popper,postinstall script,3
@oku-ui/portal,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/portal,postinstall script,3
@oku-ui/presence,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/presence,postinstall script,3
@oku-ui/primitive,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/primitive,postinstall script,3
@oku-ui/primitives,0.7.9,medium,1000,2025-09-15,false,Compromised package: @oku-ui/primitives,postinstall script,3
@oku-ui/primitives-nuxt,0.3.1,medium,1000,2025-09-15,false,Compromised package: @oku-ui/primitives-nuxt,postinstall script,3
@oku-ui/progress,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/progress,postinstall script,3
@oku-ui/provide,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/provide,postinstall script,3
@oku-ui/radio-group,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/radio-group,postinstall script,3
@oku-ui/roving-focus,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/roving-focus,postinstall script,3
@oku-ui/scroll-area,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/scroll-area,postinstall script,3
@oku-ui/separator,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/separator,postinstall script,3
@oku-ui/slider,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/slider,postinstall script,3
@oku-ui/slot,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/slot,postinstall script,3
@oku-ui/switch,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/switch,postinstall script,3
@oku-ui/tabs,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/tabs,postinstall script,3
@oku-ui/toast,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/toast,postinstall script,3
@oku-ui/toggle,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/toggle,postinstall script,3
@oku-ui/toggle-group,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/toggle-group,postinstall script,3
@oku-ui/toolbar,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/toolbar,postinstall script,3
@oku-ui/tooltip,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/tooltip,postinstall script,3
@oku-ui/use-composable,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/use-composable,postinstall script,3
@oku-ui/utils,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/utils,postinstall script,3
@oku-ui/visually-hidden,0.6.2,medium,1000,2025-09-15,false,Compromised package: @oku-ui/visually-hidden,postinstall script,3
@orbitgtbelgium/mapbox-gl-draw-cut-polygon-mode,2.0.5,medium,1000,2025-09-15,false,Compromised package: @orbitgtbelgium/mapbox-gl-draw-cut-polygon-mode,postinstall script,3
@orbitgtbelgium/mapbox-gl-draw-scale-rotate-mode,1.1.1,medium,1000,2025-09-15,false,Compromised package: @orbitgtbelgium/mapbox-gl-draw-scale-rotate-mode,postinstall script,3
@orbitgtbelgium/orbit-components,1.2.9,medium,1000,2025-09-15,false,Compromised package: @orbitgtbelgium/orbit-components,postinstall script,3
@orbitgtbelgium/time-slider,1.0.187,medium,1000,2025-09-15,false,Compromised package: @orbitgtbelgium/time-slider,postinstall script,3
@osmanekrem/bmad,1.0.6,medium,1000,2025-09-15,false,Compromised package: @osmanekrem/bmad,postinstall script,3
@osmanekrem/error-handler,1.2.2,medium,1000,2025-09-15,false,Compromised package: @osmanekrem/error-handler,postinstall script,3
@pergel/cli,0.11.1,medium,1000,2025-09-15,false,Compromised package: @pergel/cli,postinstall script,3
@pergel/module-box,0.6.1,medium,1000,2025-09-15,false,Compromised package: @pergel/module-box,postinstall script,3
@pergel/module-graphql,0.6.1,medium,1000,2025-09-15,false,Compromised package: @pergel/module-graphql,postinstall script,3
@pergel/module-ui,0.0.9,medium,1000,2025-09-15,false,Compromised package: @pergel/module-ui,postinstall script,3
@pergel/nuxt,0.25.5,medium,1000,2025-09-15,false,Compromised package: @pergel/nuxt,postinstall script,3
@posthog/agent,1.24.1,medium,1000,2025-09-15,false,Compromised package: @posthog/agent,postinstall script,3
@posthog/ai,7.1.2,medium,1000,2025-09-15,false,Compromised package: @posthog/ai,postinstall script,3
@posthog/automatic-cohorts-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/automatic-cohorts-plugin,postinstall script,3
@posthog/bitbucket-release-tracker,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/bitbucket-release-tracker,postinstall script,3
@posthog/cli,0.5.15,medium,1000,2025-09-15,false,Compromised package: @posthog/cli,postinstall script,3
@posthog/clickhouse,1.7.1,medium,1000,2025-09-15,false,Compromised package: @posthog/clickhouse,postinstall script,3
@posthog/core,1.5.6,medium,1000,2025-09-15,false,Compromised package: @posthog/core,postinstall script,3
@posthog/currency-normalization-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/currency-normalization-plugin,postinstall script,3
@posthog/customerio-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/customerio-plugin,postinstall script,3
@posthog/databricks-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/databricks-plugin,postinstall script,3
@posthog/drop-events-on-property-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/drop-events-on-property-plugin,postinstall script,3
@posthog/event-sequence-timer-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/event-sequence-timer-plugin,postinstall script,3
@posthog/filter-out-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/filter-out-plugin,postinstall script,3
@posthog/first-time-event-tracker,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/first-time-event-tracker,postinstall script,3
@posthog/geoip-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/geoip-plugin,postinstall script,3
@posthog/github-release-tracking-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/github-release-tracking-plugin,postinstall script,3
@posthog/gitub-star-sync-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/gitub-star-sync-plugin,postinstall script,3
@posthog/heartbeat-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/heartbeat-plugin,postinstall script,3
@posthog/hedgehog-mode,0.0.42,medium,1000,2025-09-15,false,Compromised package: @posthog/hedgehog-mode,postinstall script,3
@posthog/icons,0.36.1,medium,1000,2025-09-15,false,Compromised package: @posthog/icons,postinstall script,3
@posthog/ingestion-alert-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/ingestion-alert-plugin,postinstall script,3
@posthog/intercom-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/intercom-plugin,postinstall script,3
@posthog/kinesis-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/kinesis-plugin,postinstall script,3
@posthog/laudspeaker-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/laudspeaker-plugin,postinstall script,3
@posthog/lemon-ui,0.0.1,medium,1000,2025-09-15,false,Compromised package: @posthog/lemon-ui,postinstall script,3
@posthog/maxmind-plugin,0.1.6,medium,1000,2025-09-15,false,Compromised package: @posthog/maxmind-plugin,postinstall script,3
@posthog/migrator3000-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/migrator3000-plugin,postinstall script,3
@posthog/netdata-event-processing,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/netdata-event-processing,postinstall script,3
@posthog/nextjs,0.0.3,medium,1000,2025-09-15,false,Compromised package: @posthog/nextjs,postinstall script,3
@posthog/nextjs-config,1.5.1,medium,1000,2025-09-15,false,Compromised package: @posthog/nextjs-config,postinstall script,3
@posthog/nuxt,1.2.9,medium,1000,2025-09-15,false,Compromised package: @posthog/nuxt,postinstall script,3
@posthog/pagerduty-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/pagerduty-plugin,postinstall script,3
@posthog/piscina,3.2.1,medium,1000,2025-09-15,false,Compromised package: @posthog/piscina,postinstall script,3
@posthog/plugin-contrib,0.0.6,medium,1000,2025-09-15,false,Compromised package: @posthog/plugin-contrib,postinstall script,3
@posthog/plugin-server,1.10.8,medium,1000,2025-09-15,false,Compromised package: @posthog/plugin-server,postinstall script,3
@posthog/plugin-unduplicates,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/plugin-unduplicates,postinstall script,3
@posthog/postgres-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/postgres-plugin,postinstall script,3
@posthog/react-rrweb-player,1.1.4,medium,1000,2025-09-15,false,Compromised package: @posthog/react-rrweb-player,postinstall script,3
@posthog/rrdom,0.0.31,medium,1000,2025-09-15,false,Compromised package: @posthog/rrdom,postinstall script,3
@posthog/rrweb,0.0.31,medium,1000,2025-09-15,false,Compromised package: @posthog/rrweb,postinstall script,3
@posthog/rrweb-player,0.0.31,medium,1000,2025-09-15,false,Compromised package: @posthog/rrweb-player,postinstall script,3
@posthog/rrweb-record,0.0.31,medium,1000,2025-09-15,false,Compromised package: @posthog/rrweb-record,postinstall script,3
@posthog/rrweb-replay,0.0.19,medium,1000,2025-09-15,false,Compromised package: @posthog/rrweb-replay,postinstall script,3
@posthog/rrweb-snapshot,0.0.31,medium,1000,2025-09-15,false,Compromised package: @posthog/rrweb-snapshot,postinstall script,3
@posthog/rrweb-utils,0.0.31,medium,1000,2025-09-15,false,Compromised package: @posthog/rrweb-utils,postinstall script,3
@posthog/sendgrid-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/sendgrid-plugin,postinstall script,3
@posthog/siphash,1.1.2,medium,1000,2025-09-15,false,Compromised package: @posthog/siphash,postinstall script,3
@posthog/snowflake-export-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/snowflake-export-plugin,postinstall script,3
@posthog/taxonomy-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/taxonomy-plugin,postinstall script,3
@posthog/twilio-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/twilio-plugin,postinstall script,3
@posthog/twitter-followers-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/twitter-followers-plugin,postinstall script,3
@posthog/url-normalizer-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/url-normalizer-plugin,postinstall script,3
@posthog/variance-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/variance-plugin,postinstall script,3
@posthog/web-dev-server,1.0.5,medium,1000,2025-09-15,false,Compromised package: @posthog/web-dev-server,postinstall script,3
@posthog/wizard,1.18.1,medium,1000,2025-09-15,false,Compromised package: @posthog/wizard,postinstall script,3
@posthog/zendesk-plugin,0.0.8,medium,1000,2025-09-15,false,Compromised package: @posthog/zendesk-plugin,postinstall script,3
@postman/aether-icons,"2.23.2, 2.23.3, 2.23.4",medium,1000,2025-09-15,false,Compromised package: @postman/aether-icons,postinstall script,3
@postman/csv-parse,"4.0.3, 4.0.5, 4.0.4",medium,1000,2025-09-15,false,Compromised package: @postman/csv-parse,postinstall script,3
@postman/final-node-keytar,"7.9.3, 7.9.1, 7.9.2",medium,1000,2025-09-15,false,Compromised package: @postman/final-node-keytar,postinstall script,3
@postman/mcp-ui-client,"5.5.2, 5.5.3, 5.5.1",medium,1000,2025-09-15,false,Compromised package: @postman/mcp-ui-client,postinstall script,3
@postman/node-keytar,"7.9.4, 7.9.5, 7.9.6",medium,1000,2025-09-15,false,Compromised package: @postman/node-keytar,postinstall script,3
@postman/pm-bin-linux-x64,"1.24.3, 1.24.5, 1.24.4",medium,1000,2025-09-15,false,Compromised package: @postman/pm-bin-linux-x64,postinstall script,3
@postman/pm-bin-macos-arm64,"1.24.3, 1.24.5, 1.24.4",medium,1000,2025-09-15,false,Compromised package: @postman/pm-bin-macos-arm64,postinstall script,3
@postman/pm-bin-macos-x64,"1.24.3, 1.24.5, 1.24.4",medium,1000,2025-09-15,false,Compromised package: @postman/pm-bin-macos-x64,postinstall script,3
@postman/pm-bin-windows-x64,"1.24.3, 1.24.5, 1.24.4",medium,1000,2025-09-15,false,Compromised package: @postman/pm-bin-windows-x64,postinstall script,3
@postman/postman-collection-fork,"4.3.3, 4.3.5, 4.3.4",medium,1000,2025-09-15,false,Compromised package: @postman/postman-collection-fork,postinstall script,3
@postman/postman-mcp-cli,"1.0.4, 1.0.5, 1.0.3",medium,1000,2025-09-15,false,Compromised package: @postman/postman-mcp-cli,postinstall script,3
@postman/postman-mcp-server,"2.4.12, 2.4.10, 2.4.11",medium,1000,2025-09-15,false,Compromised package: @postman/postman-mcp-server,postinstall script,3
@postman/pretty-ms,"6.1.2, 6.1.3, 6.1.1",medium,1000,2025-09-15,false,Compromised package: @postman/pretty-ms,postinstall script,3
@postman/secret-scanner-wasm,"2.1.4, 2.1.3, 2.1.2",medium,1000,2025-09-15,false,Compromised package: @postman/secret-scanner-wasm,postinstall script,3
@postman/tunnel-agent,"0.6.5, 0.6.7, 0.6.6",medium,1000,2025-09-15,false,Compromised package: @postman/tunnel-agent,postinstall script,3
@postman/wdio-allure-reporter,"0.0.7, 0.0.8, 0.0.9",medium,1000,2025-09-15,false,Compromised package: @postman/wdio-allure-reporter,postinstall script,3
@postman/wdio-junit-reporter,"0.0.4, 0.0.5, 0.0.6",medium,1000,2025-09-15,false,Compromised package: @postman/wdio-junit-reporter,postinstall script,3
@pradhumngautam/common-app,1.0.2,medium,1000,2025-09-15,false,Compromised package: @pradhumngautam/common-app,postinstall script,3
@productdevbook/animejs-vue,0.2.1,medium,1000,2025-09-15,false,Compromised package: @productdevbook/animejs-vue,postinstall script,3
@productdevbook/auth,0.2.2,medium,1000,2025-09-15,false,Compromised package: @productdevbook/auth,postinstall script,3
@productdevbook/chatwoot,2.0.1,medium,1000,2025-09-15,false,Compromised package: @productdevbook/chatwoot,postinstall script,3
@productdevbook/motion,1.0.4,medium,1000,2025-09-15,false,Compromised package: @productdevbook/motion,postinstall script,3
@productdevbook/ts-i18n,1.4.2,medium,1000,2025-09-15,false,Compromised package: @productdevbook/ts-i18n,postinstall script,3
@pruthvi21/use-debounce,1.0.3,medium,1000,2025-09-15,false,Compromised package: @pruthvi21/use-debounce,postinstall script,3
@quick-start-soft/quick-document-translator,1.4.2511142126,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-document-translator,postinstall script,3
@quick-start-soft/quick-git-clean-markdown,1.4.2511142126,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-git-clean-markdown,postinstall script,3
@quick-start-soft/quick-markdown,1.4.2511142126,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-markdown,postinstall script,3
@quick-start-soft/quick-markdown-compose,1.4.2506300029,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-markdown-compose,postinstall script,3
@quick-start-soft/quick-markdown-image,1.4.2511142126,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-markdown-image,postinstall script,3
@quick-start-soft/quick-markdown-print,1.4.2511142126,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-markdown-print,postinstall script,3
@quick-start-soft/quick-markdown-translator,1.4.2509202331,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-markdown-translator,postinstall script,3
@quick-start-soft/quick-remove-image-background,1.4.2511142126,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-remove-image-background,postinstall script,3
@quick-start-soft/quick-task-refine,1.4.2511142126,medium,1000,2025-09-15,false,Compromised package: @quick-start-soft/quick-task-refine,postinstall script,3
@relyt/claude-context-core,0.1.1,medium,1000,2025-09-15,false,Compromised package: @relyt/claude-context-core,postinstall script,3
@relyt/claude-context-mcp,0.1.1,medium,1000,2025-09-15,false,Compromised package: @relyt/claude-context-mcp,postinstall script,3
@relyt/mcp-server-relytone,0.0.3,medium,1000,2025-09-15,false,Compromised package: @relyt/mcp-server-relytone,postinstall script,3
@sameepsi/sor,1.0.3,medium,1000,2025-09-15,false,Compromised package: @sameepsi/sor,postinstall script,3
@sameepsi/sor2,2.0.2,medium,1000,2025-09-15,false,Compromised package: @sameepsi/sor2,postinstall script,3
@seezo/sdr-mcp-server,0.0.5,medium,1000,2025-09-15,false,Compromised package: @seezo/sdr-mcp-server,postinstall script,3
@seung-ju/next,0.0.2,medium,1000,2025-09-15,false,Compromised package: @seung-ju/next,postinstall script,3
@seung-ju/openapi-generator,0.0.4,medium,1000,2025-09-15,false,Compromised package: @seung-ju/openapi-generator,postinstall script,3
@seung-ju/react-hooks,0.0.2,medium,1000,2025-09-15,false,Compromised package: @seung-ju/react-hooks,postinstall script,3
@seung-ju/react-native-action-sheet,0.2.1,medium,1000,2025-09-15,false,Compromised package: @seung-ju/react-native-action-sheet,postinstall script,3
@silgi/better-auth,0.8.1,medium,1000,2025-09-15,false,Compromised package: @silgi/better-auth,postinstall script,3
@silgi/drizzle,0.8.4,medium,1000,2025-09-15,false,Compromised package: @silgi/drizzle,postinstall script,3
@silgi/ecosystem,0.7.6,medium,1000,2025-09-15,false,Compromised package: @silgi/ecosystem,postinstall script,3
@silgi/graphql,0.7.15,medium,1000,2025-09-15,false,Compromised package: @silgi/graphql,postinstall script,3
@silgi/module-builder,0.8.8,medium,1000,2025-09-15,false,Compromised package: @silgi/module-builder,postinstall script,3
@silgi/openapi,0.7.4,medium,1000,2025-09-15,false,Compromised package: @silgi/openapi,postinstall script,3
@silgi/permission,0.6.8,medium,1000,2025-09-15,false,Compromised package: @silgi/permission,postinstall script,3
@silgi/ratelimit,0.2.1,medium,1000,2025-09-15,false,Compromised package: @silgi/ratelimit,postinstall script,3
@silgi/scalar,0.6.2,medium,1000,2025-09-15,false,Compromised package: @silgi/scalar,postinstall script,3
@silgi/yoga,0.7.1,medium,1000,2025-09-15,false,Compromised package: @silgi/yoga,postinstall script,3
@sme-ui/aoma-vevasound-metadata-lib,0.1.3,medium,1000,2025-09-15,false,Compromised package: @sme-ui/aoma-vevasound-metadata-lib,postinstall script,3
@strapbuild/react-native-date-time-picker,2.0.4,medium,1000,2025-09-15,false,Compromised package: @strapbuild/react-native-date-time-picker,postinstall script,3
@strapbuild/react-native-perspective-image-cropper,0.4.15,medium,1000,2025-09-15,false,Compromised package: @strapbuild/react-native-perspective-image-cropper,postinstall script,3
@strapbuild/react-native-perspective-image-cropper-2,0.4.7,medium,1000,2025-09-15,false,Compromised package: @strapbuild/react-native-perspective-image-cropper-2,postinstall script,3
@strapbuild/react-native-perspective-image-cropper-poojan31,0.4.6,medium,1000,2025-09-15,false,Compromised package: @strapbuild/react-native-perspective-image-cropper-poojan31,postinstall script,3
@suraj_h/medium-common,1.0.5,medium,1000,2025-09-15,false,Compromised package: @suraj_h/medium-common,postinstall script,3
@thedelta/eslint-config,1.0.2,medium,1000,2025-09-15,false,Compromised package: @thedelta/eslint-config,postinstall script,3
@tiaanduplessis/json,"2.0.2, 2.0.3",medium,1000,2025-09-15,false,Compromised package: @tiaanduplessis/json,postinstall script,3
@tiaanduplessis/react-progressbar,"1.0.2, 1.0.1",medium,1000,2025-09-15,false,Compromised package: @tiaanduplessis/react-progressbar,postinstall script,3
@trackstar/angular-trackstar-link,1.0.2,medium,1000,2025-09-15,false,Compromised package: @trackstar/angular-trackstar-link,postinstall script,3
@trackstar/react-trackstar-link,2.0.21,medium,1000,2025-09-15,false,Compromised package: @trackstar/react-trackstar-link,postinstall script,3
@trackstar/react-trackstar-link-upgrade,1.1.10,medium,1000,2025-09-15,false,Compromised package: @trackstar/react-trackstar-link-upgrade,postinstall script,3
@trackstar/test-angular-package,0.0.9,medium,1000,2025-09-15,false,Compromised package: @trackstar/test-angular-package,postinstall script,3
@trackstar/test-package,1.1.5,medium,1000,2025-09-15,false,Compromised package: @trackstar/test-package,postinstall script,3
@trefox/sleekshop-js,0.1.6,medium,1000,2025-09-15,false,Compromised package: @trefox/sleekshop-js,postinstall script,3
@trigo/atrix,7.0.1,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix,postinstall script,3
@trigo/atrix-acl,4.0.2,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-acl,postinstall script,3
@trigo/atrix-elasticsearch,2.0.1,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-elasticsearch,postinstall script,3
@trigo/atrix-mongoose,1.0.2,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-mongoose,postinstall script,3
@trigo/atrix-orientdb,1.0.2,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-orientdb,postinstall script,3
@trigo/atrix-postgres,1.0.3,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-postgres,postinstall script,3
@trigo/atrix-pubsub,4.0.3,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-pubsub,postinstall script,3
@trigo/atrix-redis,1.0.2,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-redis,postinstall script,3
@trigo/atrix-soap,1.0.2,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-soap,postinstall script,3
@trigo/atrix-swagger,3.0.1,medium,1000,2025-09-15,false,Compromised package: @trigo/atrix-swagger,postinstall script,3
@trigo/bool-expressions,4.1.3,medium,1000,2025-09-15,false,Compromised package: @trigo/bool-expressions,postinstall script,3
@trigo/eslint-config-trigo,3.3.1,medium,1000,2025-09-15,false,Compromised package: @trigo/eslint-config-trigo,postinstall script,3
@trigo/fsm,3.4.2,medium,1000,2025-09-15,false,Compromised package: @trigo/fsm,postinstall script,3
@trigo/hapi-auth-signedlink,1.3.1,medium,1000,2025-09-15,false,Compromised package: @trigo/hapi-auth-signedlink,postinstall script,3
@trigo/jsdt,0.2.1,medium,1000,2025-09-15,false,Compromised package: @trigo/jsdt,postinstall script,3
@trigo/keycloak-api,1.3.1,medium,1000,2025-09-15,false,Compromised package: @trigo/keycloak-api,postinstall script,3
@trigo/node-soap,0.5.4,medium,1000,2025-09-15,false,Compromised package: @trigo/node-soap,postinstall script,3
@trigo/pathfinder-ui-css,0.1.1,medium,1000,2025-09-15,false,Compromised package: @trigo/pathfinder-ui-css,postinstall script,3
@trigo/trigo-hapijs,5.0.1,medium,1000,2025-09-15,false,Compromised package: @trigo/trigo-hapijs,postinstall script,3
@trpc-rate-limiter/cloudflare,0.1.4,medium,1000,2025-09-15,false,Compromised package: @trpc-rate-limiter/cloudflare,postinstall script,3
@trpc-rate-limiter/hono,0.1.4,medium,1000,2025-09-15,false,Compromised package: @trpc-rate-limiter/hono,postinstall script,3
@varsityvibe/api-client,"1.3.36, 1.3.37",medium,1000,2025-09-15,false,Compromised package: @varsityvibe/api-client,postinstall script,3
@varsityvibe/utils,5.0.6,medium,1000,2025-09-15,false,Compromised package: @varsityvibe/utils,postinstall script,3
@varsityvibe/validation-schemas,"0.6.7, 0.6.8",medium,1000,2025-09-15,false,Compromised package: @varsityvibe/validation-schemas,postinstall script,3
@viapip/eslint-config,0.2.4,medium,1000,2025-09-15,false,Compromised package: @viapip/eslint-config,postinstall script,3
@vishadtyagi/full-year-calendar,0.1.11,medium,1000,2025-09-15,false,Compromised package: @vishadtyagi/full-year-calendar,postinstall script,3
@voiceflow/alexa-types,"2.15.60, 2.15.61",medium,1000,2025-09-15,false,Compromised package: @voiceflow/alexa-types,postinstall script,3
@voiceflow/anthropic,"0.4.4, 0.4.5",medium,1000,2025-09-15,false,Compromised package: @voiceflow/anthropic,postinstall script,3
@voiceflow/api-sdk,"3.28.59, 3.28.58",medium,1000,2025-09-15,false,Compromised package: @voiceflow/api-sdk,postinstall script,3
@voiceflow/backend-utils,"5.0.1, 5.0.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/backend-utils,postinstall script,3
@voiceflow/base-types,"2.136.3, 2.136.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/base-types,postinstall script,3
@voiceflow/body-parser,"1.21.3, 1.21.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/body-parser,postinstall script,3
@voiceflow/chat-types,"2.14.59, 2.14.58",medium,1000,2025-09-15,false,Compromised package: @voiceflow/chat-types,postinstall script,3
@voiceflow/circleci-config-sdk-orb-import,"0.2.1, 0.2.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/circleci-config-sdk-orb-import,postinstall script,3
@voiceflow/commitlint-config,"2.6.2, 2.6.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/commitlint-config,postinstall script,3
@voiceflow/common,"8.9.1, 8.9.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/common,postinstall script,3
@voiceflow/default-prompt-wrappers,"1.7.4, 1.7.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/default-prompt-wrappers,postinstall script,3
@voiceflow/dependency-cruiser-config,"1.8.11, 1.8.12",medium,1000,2025-09-15,false,Compromised package: @voiceflow/dependency-cruiser-config,postinstall script,3
@voiceflow/dtos-interact,"1.40.2, 1.40.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/dtos-interact,postinstall script,3
@voiceflow/encryption,"0.3.2, 0.3.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/encryption,postinstall script,3
@voiceflow/eslint-config,"7.16.4, 7.16.5",medium,1000,2025-09-15,false,Compromised package: @voiceflow/eslint-config,postinstall script,3
@voiceflow/eslint-plugin,"1.6.2, 1.6.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/eslint-plugin,postinstall script,3
@voiceflow/exception,"1.10.1, 1.10.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/exception,postinstall script,3
@voiceflow/fetch,"1.11.1, 1.11.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/fetch,postinstall script,3
@voiceflow/general-types,"3.2.22, 3.2.23",medium,1000,2025-09-15,false,Compromised package: @voiceflow/general-types,postinstall script,3
@voiceflow/git-branch-check,"1.4.3, 1.4.4",medium,1000,2025-09-15,false,Compromised package: @voiceflow/git-branch-check,postinstall script,3
@voiceflow/google-dfes-types,"2.17.12, 2.17.13",medium,1000,2025-09-15,false,Compromised package: @voiceflow/google-dfes-types,postinstall script,3
@voiceflow/google-types,"2.21.12, 2.21.13",medium,1000,2025-09-15,false,Compromised package: @voiceflow/google-types,postinstall script,3
@voiceflow/husky-config,"1.3.2, 1.3.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/husky-config,postinstall script,3
@voiceflow/logger,"2.4.3, 2.4.2",medium,1000,2025-09-15,false,Compromised package: @voiceflow/logger,postinstall script,3
@voiceflow/metrics,"1.5.2, 1.5.1",medium,1000,2025-09-15,false,Compromised package: @voiceflow/metrics,postinstall script,3
@voiceflow/natural-language-commander,"0.5.2, 0.5.3",medium,1000,2025-09-15,false,Compromised package: @voiceflow/natural-language-commander,postinstall script,3
